Year,AgeGrp,Scenario,BMI,Indicator,medval,lowval,highval,combined
2033,"[0,99]",Export and Energy Shocks,Overweight BMI,Number of TB cases,118.7745515,103.8579575,137.0822188,"118.8 (103.9, 137.1)"
2033,"[0,99]",Export Restriction Shock,Mild thinness,Number of TB cases,340.8553796,302.1837515,387.8329697,"340.9 (302.2, 387.8)"
2033,"[0,99]",Export Restriction Shock,Moderate to severe thinness,Number of TB cases,311.5489294,272.8987509,354.1576499,"311.5 (272.9, 354.2)"
2033,"[0,99]",Export Restriction Shock,Normal BMI,Number of TB cases,1337.27409,1205.182437,1472.359124,"1337.3 (1205.2, 1472.4)"
2033,"[0,99]",Export Restriction Shock,Overweight BMI,Number of TB cases,127.1387179,110.8718406,146.6327455,"127.1 (110.9, 146.6)"
2033,"[0,99]",No Shocks,Mild thinness,Number of TB cases,339.5920771,300.0517543,386.7778395,"339.6 (300.1, 386.8)"
2033,"[0,99]",No Shocks,Moderate to severe thinness,Number of TB cases,309.9203306,271.7104619,352.4515335,"309.9 (271.7, 352.5)"
2033,"[0,99]",No Shocks,Normal BMI,Number of TB cases,1335.831111,1204.73015,1471.666711,"1335.8 (1204.7, 1471.7)"
2033,"[0,99]",No Shocks,Overweight BMI,Number of TB cases,127.5946535,111.1516805,147.3351109,"127.6 (111.2, 147.3)"
2034,"[0,99]",Energy Price Shock,Mild thinness,TB incidence rate,217.8408598,195.2261267,239.5466343,"217.8 (195.2, 239.5)"
2034,"[0,99]",Energy Price Shock,Moderate to severe thinness,TB incidence rate,308.2313421,273.4340911,342.255048,"308.2 (273.4, 342.3)"
2034,"[0,99]",Energy Price Shock,Normal BMI,TB incidence rate,142.1185373,127.7851904,156.5175826,"142.1 (127.8, 156.5)"
2034,"[0,99]",Energy Price Shock,Overweight BMI,TB incidence rate,39.3047513,34.36089424,45.59068562,"39.3 (34.4, 45.6)"
2034,"[0,99]",Export and Energy Shocks,Mild thinness,TB incidence rate,218.1368465,195.5194131,239.4916637,"218.1 (195.5, 239.5)"
2034,"[0,99]",Export and Energy Shocks,Moderate to severe thinness,TB incidence rate,308.5204215,273.6708869,342.6703041,"308.5 (273.7, 342.7)"
2034,"[0,99]",Export and Energy Shocks,Normal BMI,TB incidence rate,142.2938771,128.0544563,156.8232298,"142.3 (128.1, 156.8)"
2034,"[0,99]",Export and Energy Shocks,Overweight BMI,TB incidence rate,39.32891771,34.37121637,45.67937444,"39.3 (34.4, 45.7)"
2034,"[0,99]",Export Restriction Shock,Mild thinness,TB incidence rate,215.4372468,192.9696032,237.3466865,"215.4 (193, 237.3)"
2034,"[0,99]",Export Restriction Shock,Moderate to severe thinness,TB incidence rate,306.280066,271.0113504,339.9277054,"306.3 (271, 339.9)"
2034,"[0,99]",Export Restriction Shock,Normal BMI,TB incidence rate,138.6646449,124.9314888,152.8965254,"138.7 (124.9, 152.9)"
2034,"[0,99]",Export Restriction Shock,Overweight BMI,TB incidence rate,38.67895738,33.7965237,44.91928561,"38.7 (33.8, 44.9)"
2034,"[0,99]",No Shocks,Mild thinness,TB incidence rate,215.4147969,192.9852639,237.2262399,"215.4 (193, 237.2)"
2034,"[0,99]",No Shocks,Moderate to severe thinness,TB incidence rate,306.2978455,271.0802554,339.9981637,"306.3 (271.1, 340)"
2034,"[0,99]",No Shocks,Normal BMI,TB incidence rate,138.5578849,124.7379982,152.7397071,"138.6 (124.7, 152.7)"
2034,"[0,99]",No Shocks,Overweight BMI,TB incidence rate,38.65159352,33.78521708,44.88558393,"38.7 (33.8, 44.9)"
2034,"[0,99]",Energy Price Shock,Mild thinness,Number of TB cases,370.8598988,327.0446359,422.4222921,"370.9 (327, 422.4)"
2034,"[0,99]",Energy Price Shock,Moderate to severe thinness,Number of TB cases,335.3251641,293.9858286,382.5141562,"335.3 (294, 382.5)"
2034,"[0,99]",Energy Price Shock,Normal BMI,Number of TB cases,1362.356948,1224.62747,1500.729008,"1362.4 (1224.6, 1500.7)"
2034,"[0,99]",Energy Price Shock,Overweight BMI,Number of TB cases,119.9704228,104.7681271,138.3383652,"120 (104.8, 138.3)"
2034,"[0,99]",Export and Energy Shocks,Mild thinness,Number of TB cases,372.888678,328.6496327,425.581269,"372.9 (328.6, 425.6)"
2034,"[0,99]",Export and Energy Shocks,Moderate to severe thinness,Number of TB cases,337.1055565,294.4289997,385.1376966,"337.1 (294.4, 385.1)"
2034,"[0,99]",Export and Energy Shocks,Normal BMI,Number of TB cases,1364.117082,1226.776687,1503.862222,"1364.1 (1226.8, 1503.9)"
2034,"[0,99]",Export and Energy Shocks,Overweight BMI,Number of TB cases,119.6097361,104.5664532,138.1186468,"119.6 (104.6, 138.1)"
2034,"[0,99]",Export Restriction Shock,Mild thinness,Number of TB cases,335.6189609,296.4693073,382.6835449,"335.6 (296.5, 382.7)"
2034,"[0,99]",Export Restriction Shock,Moderate to severe thinness,Number of TB cases,305.2378836,266.4033475,346.6370832,"305.2 (266.4, 346.6)"
2034,"[0,99]",Export Restriction Shock,Normal BMI,Number of TB cases,1327.240241,1193.4553,1461.294641,"1327.2 (1193.5, 1461.3)"
2034,"[0,99]",Export Restriction Shock,Overweight BMI,Number of TB cases,127.7882352,111.5559899,147.566725,"127.8 (111.6, 147.6)"
2034,"[0,99]",No Shocks,Mild thinness,Number of TB cases,334.1871438,294.5514917,380.7777349,"334.2 (294.6, 380.8)"
2034,"[0,99]",No Shocks,Moderate to severe thinness,Number of TB cases,303.725643,264.8869617,345.4906326,"303.7 (264.9, 345.5)"
2034,"[0,99]",No Shocks,Normal BMI,Number of TB cases,1325.640492,1193.391734,1461.410811,"1325.6 (1193.4, 1461.4)"
2034,"[0,99]",No Shocks,Overweight BMI,Number of TB cases,128.207396,112.2192831,148.1114093,"128.2 (112.2, 148.1)"
2035,"[0,99]",Energy Price Shock,Mild thinness,TB incidence rate,215.6059679,192.918557,237.1630261,"215.6 (192.9, 237.2)"
2035,"[0,99]",Energy Price Shock,Moderate to severe thinness,TB incidence rate,305.3307182,270.507276,339.4326153,"305.3 (270.5, 339.4)"
2035,"[0,99]",Energy Price Shock,Normal BMI,TB incidence rate,140.5619392,126.2796584,155.0579727,"140.6 (126.3, 155.1)"
2035,"[0,99]",Energy Price Shock,Overweight BMI,TB incidence rate,38.75894906,33.82825853,45.02723713,"38.8 (33.8, 45)"
2035,"[0,99]",Export and Energy Shocks,Mild thinness,TB incidence rate,216.0608881,193.2183336,237.2008874,"216.1 (193.2, 237.2)"
2035,"[0,99]",Export and Energy Shocks,Moderate to severe thinness,TB incidence rate,305.6244186,270.8674367,339.6750236,"305.6 (270.9, 339.7)"
2035,"[0,99]",Export and Energy Shocks,Normal BMI,TB incidence rate,140.8126733,126.4563363,155.2478473,"140.8 (126.5, 155.2)"
2035,"[0,99]",Export and Energy Shocks,Overweight BMI,TB incidence rate,38.79939561,33.84418486,45.11001334,"38.8 (33.8, 45.1)"
2035,"[0,99]",Export Restriction Shock,Mild thinness,TB incidence rate,212.9985806,190.4593005,234.7082517,"213 (190.5, 234.7)"
2035,"[0,99]",Export Restriction Shock,Moderate to severe thinness,TB incidence rate,303.083297,267.8459981,336.7410437,"303.1 (267.8, 336.7)"
2035,"[0,99]",Export Restriction Shock,Normal BMI,TB incidence rate,136.9567518,123.076057,151.0744127,"137 (123.1, 151.1)"
2035,"[0,99]",Export Restriction Shock,Overweight BMI,TB incidence rate,38.0942812,33.24346646,44.24940152,"38.1 (33.2, 44.2)"
2035,"[0,99]",No Shocks,Mild thinness,TB incidence rate,212.9395839,190.3108612,234.716329,"212.9 (190.3, 234.7)"
2035,"[0,99]",No Shocks,Moderate to severe thinness,TB incidence rate,303.0262294,267.7838719,336.6663847,"303 (267.8, 336.7)"
2035,"[0,99]",No Shocks,Normal BMI,TB incidence rate,136.8427459,122.8937629,150.9023316,"136.8 (122.9, 150.9)"
2035,"[0,99]",No Shocks,Overweight BMI,TB incidence rate,38.07355054,33.20983032,44.18975459,"38.1 (33.2, 44.2)"
2035,"[0,99]",Energy Price Shock,Mild thinness,Number of TB cases,366.1377958,322.2425534,417.678102,"366.1 (322.2, 417.7)"
2035,"[0,99]",Energy Price Shock,Moderate to severe thinness,Number of TB cases,329.2905069,288.2001744,378.0682338,"329.3 (288.2, 378.1)"
2035,"[0,99]",Energy Price Shock,Normal BMI,Number of TB cases,1354.775042,1216.20141,1494.035244,"1354.8 (1216.2, 1494)"
2035,"[0,99]",Energy Price Shock,Overweight BMI,Number of TB cases,120.5924095,105.3695935,139.4354384,"120.6 (105.4, 139.4)"
2035,"[0,99]",Export and Energy Shocks,Mild thinness,Number of TB cases,367.6123023,323.0788587,418.4215733,"367.6 (323.1, 418.4)"
2035,"[0,99]",Export and Energy Shocks,Moderate to severe thinness,Number of TB cases,330.0482538,288.5487785,377.9284602,"330 (288.5, 377.9)"
2035,"[0,99]",Export and Energy Shocks,Normal BMI,Number of TB cases,1356.835796,1218.627928,1495.981651,"1356.8 (1218.6, 1496)"
2035,"[0,99]",Export and Energy Shocks,Overweight BMI,Number of TB cases,120.3864244,104.7908361,138.8517006,"120.4 (104.8, 138.9)"
2035,"[0,99]",Export Restriction Shock,Mild thinness,Number of TB cases,330.3744391,291.3718697,377.4757311,"330.4 (291.4, 377.5)"
2035,"[0,99]",Export Restriction Shock,Moderate to severe thinness,Number of TB cases,298.8720103,261.0279134,339.8770236,"298.9 (261, 339.9)"
2035,"[0,99]",Export Restriction Shock,Normal BMI,Number of TB cases,1316.766434,1183.357439,1452.338219,"1316.8 (1183.4, 1452.3)"
2035,"[0,99]",Export Restriction Shock,Overweight BMI,Number of TB cases,128.3331364,112.1990422,148.3694054,"128.3 (112.2, 148.4)"
2035,"[0,99]",No Shocks,Mild thinness,Number of TB cases,328.9997258,289.8645194,374.3006416,"329 (289.9, 374.3)"
2035,"[0,99]",No Shocks,Moderate to severe thinness,Number of TB cases,298.026537,260.0838503,339.3809133,"298 (260.1, 339.4)"
2035,"[0,99]",No Shocks,Normal BMI,Number of TB cases,1315.529517,1181.526437,1451.106604,"1315.5 (1181.5, 1451.1)"
2035,"[0,99]",No Shocks,Overweight BMI,Number of TB cases,128.5780046,112.1514318,148.8054899,"128.6 (112.2, 148.8)"
2036,"[0,99]",Energy Price Shock,Mild thinness,TB incidence rate,213.744867,190.8021134,235.4785552,"213.7 (190.8, 235.5)"
2036,"[0,99]",Energy Price Shock,Moderate to severe thinness,TB incidence rate,302.717815,267.9959567,337.188686,"302.7 (268, 337.2)"
2036,"[0,99]",Energy Price Shock,Normal BMI,TB incidence rate,139.0463742,124.6205187,153.518102,"139 (124.6, 153.5)"
2036,"[0,99]",Energy Price Shock,Overweight BMI,TB incidence rate,38.26549962,33.35889737,44.38684015,"38.3 (33.4, 44.4)"
2036,"[0,99]",Export and Energy Shocks,Mild thinness,TB incidence rate,214.0864989,191.0673267,235.5663834,"214.1 (191.1, 235.6)"
2036,"[0,99]",Export and Energy Shocks,Moderate to severe thinness,TB incidence rate,303.0293451,268.1147018,337.2944243,"303 (268.1, 337.3)"
2036,"[0,99]",Export and Energy Shocks,Normal BMI,TB incidence rate,139.2917111,124.8839736,153.6167794,"139.3 (124.9, 153.6)"
2036,"[0,99]",Export and Energy Shocks,Overweight BMI,TB incidence rate,38.31430452,33.35916835,44.46054651,"38.3 (33.4, 44.5)"
2036,"[0,99]",Export Restriction Shock,Mild thinness,TB incidence rate,210.7357355,188.1407301,232.5386849,"210.7 (188.1, 232.5)"
2036,"[0,99]",Export Restriction Shock,Moderate to severe thinness,TB incidence rate,300.004602,265.1189521,333.6949963,"300 (265.1, 333.7)"
2036,"[0,99]",Export Restriction Shock,Normal BMI,TB incidence rate,135.251003,121.2199222,149.3407693,"135.3 (121.2, 149.3)"
2036,"[0,99]",Export Restriction Shock,Overweight BMI,TB incidence rate,37.55009086,32.70751308,43.5723083,"37.6 (32.7, 43.6)"
2036,"[0,99]",No Shocks,Mild thinness,TB incidence rate,210.6096777,188.042651,232.2550057,"210.6 (188, 232.3)"
2036,"[0,99]",No Shocks,Moderate to severe thinness,TB incidence rate,299.864041,265.0006451,333.5434499,"299.9 (265, 333.5)"
2036,"[0,99]",No Shocks,Normal BMI,TB incidence rate,135.0753287,121.1020449,149.1410926,"135.1 (121.1, 149.1)"
2036,"[0,99]",No Shocks,Overweight BMI,TB incidence rate,37.51816662,32.6559534,43.54374865,"37.5 (32.7, 43.5)"
2036,"[0,99]",Energy Price Shock,Mild thinness,Number of TB cases,356.9482207,314.0913,408.010805,"356.9 (314.1, 408)"
2036,"[0,99]",Energy Price Shock,Moderate to severe thinness,Number of TB cases,319.0628207,280.0375007,367.3814244,"319.1 (280, 367.4)"
2036,"[0,99]",Energy Price Shock,Normal BMI,Number of TB cases,1345.534807,1205.962275,1484.710528,"1345.5 (1206, 1484.7)"
2036,"[0,99]",Energy Price Shock,Overweight BMI,Number of TB cases,122.7160905,106.9106286,141.4313273,"122.7 (106.9, 141.4)"
2036,"[0,99]",Export and Energy Shocks,Mild thinness,Number of TB cases,358.480468,314.3998197,408.701277,"358.5 (314.4, 408.7)"
2036,"[0,99]",Export and Energy Shocks,Moderate to severe thinness,Number of TB cases,320.8555698,279.9387735,367.617399,"320.9 (279.9, 367.6)"
2036,"[0,99]",Export and Energy Shocks,Normal BMI,Number of TB cases,1348.063849,1208.092842,1486.587704,"1348.1 (1208.1, 1486.6)"
2036,"[0,99]",Export and Energy Shocks,Overweight BMI,Number of TB cases,122.4955774,106.7380505,141.0701987,"122.5 (106.7, 141.1)"
2036,"[0,99]",Export Restriction Shock,Mild thinness,Number of TB cases,323.2856413,283.7396836,367.4058189,"323.3 (283.7, 367.4)"
2036,"[0,99]",Export Restriction Shock,Moderate to severe thinness,Number of TB cases,291.2911153,254.7160322,332.199625,"291.3 (254.7, 332.2)"
2036,"[0,99]",Export Restriction Shock,Normal BMI,Number of TB cases,1306.283336,1170.23241,1443.193388,"1306.3 (1170.2, 1443.2)"
2036,"[0,99]",Export Restriction Shock,Overweight BMI,Number of TB cases,129.5464447,112.7325532,150.022367,"129.5 (112.7, 150)"
2036,"[0,99]",No Shocks,Mild thinness,Number of TB cases,322.1796387,282.9444611,365.9860864,"322.2 (282.9, 366)"
2036,"[0,99]",No Shocks,Moderate to severe thinness,Number of TB cases,290.1987331,253.0979385,330.0311503,"290.2 (253.1, 330)"
2036,"[0,99]",No Shocks,Normal BMI,Number of TB cases,1303.846797,1168.889029,1439.936522,"1303.8 (1168.9, 1439.9)"
2036,"[0,99]",No Shocks,Overweight BMI,Number of TB cases,129.7288477,113.0662263,150.5550687,"129.7 (113.1, 150.6)"
2037,"[0,99]",Energy Price Shock,Mild thinness,TB incidence rate,211.6137429,188.5766528,233.3529481,"211.6 (188.6, 233.4)"
2037,"[0,99]",Energy Price Shock,Moderate to severe thinness,TB incidence rate,299.9289299,264.9362775,334.6305401,"299.9 (264.9, 334.6)"
2037,"[0,99]",Energy Price Shock,Normal BMI,TB incidence rate,137.5730562,123.2010053,151.9828744,"137.6 (123.2, 152)"
2037,"[0,99]",Energy Price Shock,Overweight BMI,TB incidence rate,37.75208383,32.8735294,43.8101227,"37.8 (32.9, 43.8)"
2037,"[0,99]",Export and Energy Shocks,Mild thinness,TB incidence rate,211.9708948,188.9265639,233.7500191,"212 (188.9, 233.8)"
2037,"[0,99]",Export and Energy Shocks,Moderate to severe thinness,TB incidence rate,300.1942409,265.0752679,334.3724394,"300.2 (265.1, 334.4)"
2037,"[0,99]",Export and Energy Shocks,Normal BMI,TB incidence rate,137.8367341,123.3171851,152.1428552,"137.8 (123.3, 152.1)"
2037,"[0,99]",Export and Energy Shocks,Overweight BMI,TB incidence rate,37.77390177,32.88572088,43.82103896,"37.8 (32.9, 43.8)"
2037,"[0,99]",Export Restriction Shock,Mild thinness,TB incidence rate,208.4357189,185.7587983,230.2042722,"208.4 (185.8, 230.2)"
2037,"[0,99]",Export Restriction Shock,Moderate to severe thinness,TB incidence rate,296.9359839,262.0566957,330.7393867,"296.9 (262.1, 330.7)"
2037,"[0,99]",Export Restriction Shock,Normal BMI,TB incidence rate,133.6752855,119.6175921,147.748995,"133.7 (119.6, 147.7)"
2037,"[0,99]",Export Restriction Shock,Overweight BMI,TB incidence rate,36.9705855,32.16908427,42.95319493,"37 (32.2, 43)"
2037,"[0,99]",No Shocks,Mild thinness,TB incidence rate,208.3132857,185.4992466,230.0986219,"208.3 (185.5, 230.1)"
2037,"[0,99]",No Shocks,Moderate to severe thinness,TB incidence rate,296.7891931,261.975419,330.5689458,"296.8 (262, 330.6)"
2037,"[0,99]",No Shocks,Normal BMI,TB incidence rate,133.4264832,119.4588227,147.5315235,"133.4 (119.5, 147.5)"
2037,"[0,99]",No Shocks,Overweight BMI,TB incidence rate,36.94614288,32.11405921,42.9157382,"36.9 (32.1, 42.9)"
2037,"[0,99]",Energy Price Shock,Mild thinness,Number of TB cases,351.5297641,309.1341533,400.6116581,"351.5 (309.1, 400.6)"
2037,"[0,99]",Energy Price Shock,Moderate to severe thinness,Number of TB cases,313.0453715,274.2288063,358.1832471,"313 (274.2, 358.2)"
2037,"[0,99]",Energy Price Shock,Normal BMI,Number of TB cases,1336.938412,1196.599408,1477.019324,"1336.9 (1196.6, 1477)"
2037,"[0,99]",Energy Price Shock,Overweight BMI,Number of TB cases,123.3331401,107.4513605,142.0751187,"123.3 (107.5, 142.1)"
2037,"[0,99]",Export and Energy Shocks,Mild thinness,Number of TB cases,353.0247894,309.5459809,403.1827637,"353 (309.5, 403.2)"
2037,"[0,99]",Export and Energy Shocks,Moderate to severe thinness,Number of TB cases,314.4705937,274.2590466,361.8310895,"314.5 (274.3, 361.8)"
2037,"[0,99]",Export and Energy Shocks,Normal BMI,Number of TB cases,1339.188969,1198.356297,1479.006834,"1339.2 (1198.4, 1479)"
2037,"[0,99]",Export and Energy Shocks,Overweight BMI,Number of TB cases,123.0969832,106.891966,141.9937517,"123.1 (106.9, 142)"
2037,"[0,99]",Export Restriction Shock,Mild thinness,Number of TB cases,318.5510916,279.6302337,361.7098833,"318.6 (279.6, 361.7)"
2037,"[0,99]",Export Restriction Shock,Moderate to severe thinness,Number of TB cases,285.0057446,248.8739227,326.3285079,"285 (248.9, 326.3)"
2037,"[0,99]",Export Restriction Shock,Normal BMI,Number of TB cases,1295.920375,1159.085823,1432.455684,"1295.9 (1159.1, 1432.5)"
2037,"[0,99]",Export Restriction Shock,Overweight BMI,Number of TB cases,129.914536,112.8746302,150.3522327,"129.9 (112.9, 150.4)"
2037,"[0,99]",No Shocks,Mild thinness,Number of TB cases,316.7635341,278.0981726,359.9254444,"316.8 (278.1, 359.9)"
2037,"[0,99]",No Shocks,Moderate to severe thinness,Number of TB cases,283.7709553,247.922357,322.7939422,"283.8 (247.9, 322.8)"
2037,"[0,99]",No Shocks,Normal BMI,Number of TB cases,1293.143541,1157.602263,1430.040264,"1293.1 (1157.6, 1430)"
2037,"[0,99]",No Shocks,Overweight BMI,Number of TB cases,130.4699409,113.4541015,150.5299404,"130.5 (113.5, 150.5)"
2038,"[0,99]",Energy Price Shock,Mild thinness,TB incidence rate,209.6177321,186.4537272,231.3048016,"209.6 (186.5, 231.3)"
2038,"[0,99]",Energy Price Shock,Moderate to severe thinness,TB incidence rate,297.1140299,262.126536,331.7512568,"297.1 (262.1, 331.8)"
2038,"[0,99]",Energy Price Shock,Normal BMI,TB incidence rate,136.1164478,121.7004498,150.4642445,"136.1 (121.7, 150.5)"
2038,"[0,99]",Energy Price Shock,Overweight BMI,TB incidence rate,37.22051703,32.38014279,43.14957207,"37.2 (32.4, 43.1)"
2038,"[0,99]",Export and Energy Shocks,Mild thinness,TB incidence rate,209.8140575,186.7800673,231.6575775,"209.8 (186.8, 231.7)"
2038,"[0,99]",Export and Energy Shocks,Moderate to severe thinness,TB incidence rate,297.2889386,261.9333953,331.683555,"297.3 (261.9, 331.7)"
2038,"[0,99]",Export and Energy Shocks,Normal BMI,TB incidence rate,136.327017,121.8172853,150.7725058,"136.3 (121.8, 150.8)"
2038,"[0,99]",Export and Energy Shocks,Overweight BMI,TB incidence rate,37.26464715,32.41571497,43.16137219,"37.3 (32.4, 43.2)"
2038,"[0,99]",Export Restriction Shock,Mild thinness,TB incidence rate,206.131771,183.5155048,228.0757573,"206.1 (183.5, 228.1)"
2038,"[0,99]",Export Restriction Shock,Moderate to severe thinness,TB incidence rate,293.8179515,258.8593562,326.8935297,"293.8 (258.9, 326.9)"
2038,"[0,99]",Export Restriction Shock,Normal BMI,TB incidence rate,132.0923933,118.0580805,146.1461903,"132.1 (118.1, 146.1)"
2038,"[0,99]",Export Restriction Shock,Overweight BMI,TB incidence rate,36.39559604,31.62406098,42.2723553,"36.4 (31.6, 42.3)"
2038,"[0,99]",No Shocks,Mild thinness,TB incidence rate,206.0597064,183.2333628,227.8384747,"206.1 (183.2, 227.8)"
2038,"[0,99]",No Shocks,Moderate to severe thinness,TB incidence rate,293.7746931,258.7463885,327.4873706,"293.8 (258.7, 327.5)"
2038,"[0,99]",No Shocks,Normal BMI,TB incidence rate,131.9108223,117.9068051,145.8902493,"131.9 (117.9, 145.9)"
2038,"[0,99]",No Shocks,Overweight BMI,TB incidence rate,36.36619289,31.57945039,42.23342441,"36.4 (31.6, 42.2)"
2038,"[0,99]",Energy Price Shock,Mild thinness,Number of TB cases,347.0305595,305.6583899,396.8410427,"347 (305.7, 396.8)"
2038,"[0,99]",Energy Price Shock,Moderate to severe thinness,Number of TB cases,307.298107,268.5497271,352.7804922,"307.3 (268.5, 352.8)"
2038,"[0,99]",Energy Price Shock,Normal BMI,Number of TB cases,1328.127558,1187.245171,1467.235653,"1328.1 (1187.2, 1467.2)"
2038,"[0,99]",Energy Price Shock,Overweight BMI,Number of TB cases,123.6528865,107.5957928,142.5012553,"123.7 (107.6, 142.5)"
2038,"[0,99]",Export and Energy Shocks,Mild thinness,Number of TB cases,348.4149641,304.4040822,400.3658574,"348.4 (304.4, 400.4)"
2038,"[0,99]",Export and Energy Shocks,Moderate to severe thinness,Number of TB cases,309.4114716,268.9740372,355.5735368,"309.4 (269, 355.6)"
2038,"[0,99]",Export and Energy Shocks,Normal BMI,Number of TB cases,1330.199219,1188.548796,1470.675623,"1330.2 (1188.5, 1470.7)"
2038,"[0,99]",Export and Energy Shocks,Overweight BMI,Number of TB cases,123.5195053,106.9194462,142.2714011,"123.5 (106.9, 142.3)"
2038,"[0,99]",Export Restriction Shock,Mild thinness,Number of TB cases,313.4307777,275.6401762,358.1386014,"313.4 (275.6, 358.1)"
2038,"[0,99]",Export Restriction Shock,Moderate to severe thinness,Number of TB cases,279.7221018,243.5216874,318.8763899,"279.7 (243.5, 318.9)"
2038,"[0,99]",Export Restriction Shock,Normal BMI,Number of TB cases,1284.418514,1147.466231,1420.842424,"1284.4 (1147.5, 1420.8)"
2038,"[0,99]",Export Restriction Shock,Overweight BMI,Number of TB cases,130.2464719,113.2401452,150.4606208,"130.2 (113.2, 150.5)"
2038,"[0,99]",No Shocks,Mild thinness,Number of TB cases,311.5582265,273.1300685,354.7451097,"311.6 (273.1, 354.7)"
2038,"[0,99]",No Shocks,Moderate to severe thinness,Number of TB cases,278.2008936,241.7614826,317.0226129,"278.2 (241.8, 317)"
2038,"[0,99]",No Shocks,Normal BMI,Number of TB cases,1283.31455,1145.878514,1418.565606,"1283.3 (1145.9, 1418.6)"
2038,"[0,99]",No Shocks,Overweight BMI,Number of TB cases,130.639726,113.6164327,150.8532993,"130.6 (113.6, 150.9)"
2039,"[0,99]",Energy Price Shock,Mild thinness,TB incidence rate,207.4858801,184.2680025,229.4019113,"207.5 (184.3, 229.4)"
2039,"[0,99]",Energy Price Shock,Moderate to severe thinness,TB incidence rate,294.3806074,259.093526,329.0312612,"294.4 (259.1, 329)"
2039,"[0,99]",Energy Price Shock,Normal BMI,TB incidence rate,134.6834464,120.2426301,149.1032994,"134.7 (120.2, 149.1)"
2039,"[0,99]",Energy Price Shock,Overweight BMI,TB incidence rate,36.71589243,31.91043916,42.55246778,"36.7 (31.9, 42.6)"
2039,"[0,99]",Export and Energy Shocks,Mild thinness,TB incidence rate,207.7636066,184.696667,229.6699726,"207.8 (184.7, 229.7)"
2039,"[0,99]",Export and Energy Shocks,Moderate to severe thinness,TB incidence rate,294.6479775,259.0236496,328.8141275,"294.6 (259, 328.8)"
2039,"[0,99]",Export and Energy Shocks,Normal BMI,TB incidence rate,134.877843,120.3812469,149.4496869,"134.9 (120.4, 149.4)"
2039,"[0,99]",Export and Energy Shocks,Overweight BMI,TB incidence rate,36.75283401,31.94589885,42.54057066,"36.8 (31.9, 42.5)"
2039,"[0,99]",Export Restriction Shock,Mild thinness,TB incidence rate,203.8211614,181.2563314,225.762719,"203.8 (181.3, 225.8)"
2039,"[0,99]",Export Restriction Shock,Moderate to severe thinness,TB incidence rate,290.6148688,255.6737171,323.7914624,"290.6 (255.7, 323.8)"
2039,"[0,99]",Export Restriction Shock,Normal BMI,TB incidence rate,130.5124682,116.3368287,144.6191366,"130.5 (116.3, 144.6)"
2039,"[0,99]",Export Restriction Shock,Overweight BMI,TB incidence rate,35.83965488,31.10465702,41.61307397,"35.8 (31.1, 41.6)"
2039,"[0,99]",No Shocks,Mild thinness,TB incidence rate,203.7454866,180.8724161,225.6783388,"203.7 (180.9, 225.7)"
2039,"[0,99]",No Shocks,Moderate to severe thinness,TB incidence rate,290.5715924,255.7918643,323.9061652,"290.6 (255.8, 323.9)"
2039,"[0,99]",No Shocks,Normal BMI,TB incidence rate,130.3289582,116.224086,144.4101043,"130.3 (116.2, 144.4)"
2039,"[0,99]",No Shocks,Overweight BMI,TB incidence rate,35.80041856,31.04541276,41.56825543,"35.8 (31, 41.6)"
2039,"[0,99]",Energy Price Shock,Mild thinness,Number of TB cases,341.9866352,300.6854867,390.5742337,"342 (300.7, 390.6)"
2039,"[0,99]",Energy Price Shock,Moderate to severe thinness,Number of TB cases,302.1662778,264.3055753,346.5622786,"302.2 (264.3, 346.6)"
2039,"[0,99]",Energy Price Shock,Normal BMI,Number of TB cases,1318.836777,1177.083616,1461.602013,"1318.8 (1177.1, 1461.6)"
2039,"[0,99]",Energy Price Shock,Overweight BMI,Number of TB cases,123.9786831,107.7067152,143.0721307,"124 (107.7, 143.1)"
2039,"[0,99]",Export and Energy Shocks,Mild thinness,Number of TB cases,343.8086796,299.9714241,392.7172246,"343.8 (300, 392.7)"
2039,"[0,99]",Export and Energy Shocks,Moderate to severe thinness,Number of TB cases,303.8377994,263.1615778,348.4959506,"303.8 (263.2, 348.5)"
2039,"[0,99]",Export and Energy Shocks,Normal BMI,Number of TB cases,1321.052945,1176.939567,1464.458324,"1321.1 (1176.9, 1464.5)"
2039,"[0,99]",Export and Energy Shocks,Overweight BMI,Number of TB cases,123.7563624,107.5861138,142.7587062,"123.8 (107.6, 142.8)"
2039,"[0,99]",Export Restriction Shock,Mild thinness,Number of TB cases,308.6280365,270.73424,352.9551746,"308.6 (270.7, 353)"
2039,"[0,99]",Export Restriction Shock,Moderate to severe thinness,Number of TB cases,273.9411874,237.8940573,312.7556263,"273.9 (237.9, 312.8)"
2039,"[0,99]",Export Restriction Shock,Normal BMI,Number of TB cases,1273.664329,1134.714525,1411.556604,"1273.7 (1134.7, 1411.6)"
2039,"[0,99]",Export Restriction Shock,Overweight BMI,Number of TB cases,130.2684245,113.1461976,150.481702,"130.3 (113.1, 150.5)"
2039,"[0,99]",No Shocks,Mild thinness,Number of TB cases,306.9174942,268.9164341,349.3188827,"306.9 (268.9, 349.3)"
2039,"[0,99]",No Shocks,Moderate to severe thinness,Number of TB cases,272.5178333,237.4314826,311.0170055,"272.5 (237.4, 311)"
